grid_i,lat,lon,breadcrumb_count,n_routes
34660,42.135121430734365,-74.45552869728013,1103.0,19
44548,41.97922235771308,-74.0192121190033,21470.0,209
33458,42.120159612500004,-74.50844766875,16.0,2
38851,42.019232318345395,-74.26965073107549,64485.0,570
38853,42.04562906077082,-74.27465903990836,145035.0,725
46329,41.725429393552844,-73.93506141311114,5072.0,78
46629,41.72171439715841,-73.92565908336046,39520.0,472
47228,41.714814875974874,-73.89925897404282,291667.0,1682
47527,41.698362242627596,-73.88527383470645,292503.0,1127
47528,41.709368441830485,-73.88842065879679,229832.0,1550
44845,41.937912068090505,-74.00418760472688,14936.0,135
46648,41.97572049136338,-73.92100831900689,52833.0,1146
46948,41.98261531311987,-73.91589150984758,133943.0,1248
46949,41.99287409805361,-73.9136049621395,170878.0,1226
46950,42.00656893931004,-73.9118555467873,168723.0,1172
47253,42.04539977833005,-73.89826692145698,108473.0,680
45730,41.737453850916566,-73.96914388738371,14838.0,435
44872,42.30186640973873,-74.00243825219171,4631.0,42
45170,42.27813368622968,-73.99188258788213,3631.0,23
45171,42.29077245273416,-73.99166020839196,3694.0,42
45172,42.298992461814855,-73.995109954863,5984.0,42
45468,42.25054972529191,-73.97902585331529,4796.0,33
45469,42.25962869218172,-73.97864618905636,10015.0,43
45470,42.272977426656155,-73.98084988598842,3804.0,35
45471,42.2872550476011,-73.98172004223757,4773.0,38
47232,41.76562448683851,-73.90126696515664,20621.0,122
47233,41.7761028369476,-73.89817209919181,9527.0,54
47532,41.7678319162587,-73.88091627944225,49475.0,504
44843,41.91254133092637,-74.00629336788953,74063.0,648
42452,42.03716792627631,-74.11325249785133,138132.0,822
42752,42.03391032001301,-74.10120230677624,92070.0,622
42753,42.050439029782815,-74.10188720344185,115174.0,769
42754,42.05477669964848,-74.09606139716989,54908.0,770
43053,42.046913910782806,-74.08492010910956,36456.0,558
43054,42.05699666410022,-74.0871860634305,167550.0,775
43353,42.04993910828648,-74.072233694383,65818.0,470
43354,42.06196599868426,-74.07599954498939,94398.0,784
46624,41.65813262382541,-73.92824336824617,7492.0,39
46626,41.68870619460334,-73.925767393895,18493.0,297
46924,41.66304944128878,-73.91657314105015,1676.0,20
46925,41.6732943936313,-73.9131742045623,4318.0,29
46926,41.68864120300196,-73.9116477704858,28881.0,251
46927,41.70095511306754,-73.91170712562266,131532.0,799
45136,41.8189947324287,-73.99117586989342,69201.0,331
45436,41.82085435593004,-73.98107782129476,33027.0,247
45736,41.820587613649934,-73.96662488374446,19458.0,154
47526,41.690258139428494,-73.88321693781005,91492.0,1080
47826,41.68692164836536,-73.87261444095512,236959.0,960
48124,41.658832571857445,-73.85509654123547,218843.0,813
48125,41.67234538183981,-73.85819748433182,225086.0,849
48126,41.68209426310117,-73.86386174526416,109559.0,940
40674,42.326627178709934,-74.18801168868224,2527.0,9
41275,42.33554146076689,-74.1618185009142,3938.0,140
41575,42.33735465433469,-74.15477778567904,19021.0,146
42432,41.766582743331796,-74.11451706197495,282822.0,1626
42433,41.77676420857282,-74.11123514545797,69825.0,484
39738,41.849996319419816,-74.23077709677679,2482.0,41
39739,41.859652119641886,-74.23366068209393,10946.0,43
39740,41.8751426472708,-74.23170793888059,9380.0,121
40038,41.84709296515071,-74.22123962618164,18448.0,78
40039,41.86005013191123,-74.21875361248323,21541.0,102
40040,41.87276445279347,-74.22271731319967,20834.0,194
40338,41.84658548223015,-74.20778851430643,22752.0,108
50842,41.90017211017808,-73.73943037414921,18982.0,123
50843,41.91010311360014,-73.73812491827289,43507.0,298
51142,41.89734035387546,-73.72521962934715,15211.0,113
51143,41.915366581102234,-73.72704784337097,43693.0,280
51442,41.89763099656448,-73.7104637949504,27507.0,126
51443,41.913858946298205,-73.71403283708958,30863.0,358
38871,42.29103608860806,-74.26976142935898,5460.0,22
38846,41.95434733686465,-74.27436861569089,65293.0,654
44848,41.98145645571748,-74.00716305360181,17158.0,105
44849,41.99428884381191,-74.00606511382712,21711.0,160
45148,41.9802044974679,-73.99385554819281,29936.0,173
45149,41.99209477997653,-73.99453521528775,40902.0,164
43640,41.876980612462134,-74.0627795806518,37249.0,407
43641,41.88186123951089,-74.05702901887916,46496.0,368
46929,41.726810766243865,-73.9158081308294,81902.0,531
46644,41.928489015875485,-73.92707912111831,64603.0,550
43350,42.00930046721827,-74.0765560897749,55354.0,448
37956,42.084442341760784,-74.31505223204731,148383.0,565
38254,42.060910727925986,-74.30131267679866,103012.0,488
38255,42.07335319268124,-74.30381408234004,98637.0,498
38256,42.08180668104694,-74.30617794735002,18435.0,372
38553,42.04971847889864,-74.28586443673598,65285.0,489
38554,42.05501112898382,-74.29172691445778,27812.0,485
39153,42.05087171385187,-74.26438794239301,39280.0,424
39154,42.0570513925474,-74.25794921273224,67695.0,423
39454,42.06397305719978,-74.24755178133569,98161.0,460
40073,42.31227468194417,-74.22045969758373,14361.0,63
40373,42.31415171703047,-74.20633503587189,8338.0,58
44266,42.21434898750001,-74.0342601125,16.0,2
32246,41.94967448117082,-74.56824214684505,14913.0,111
45147,41.96716952773147,-73.99468073726324,26039.0,106
45446,41.95167818233879,-73.97682955201091,9150.0,233
45447,41.96867830676906,-73.98478078657563,1758.0,26
45448,41.981161380232045,-73.97932847776102,15257.0,69
45746,41.95320426461162,-73.96998652206202,31824.0,234
45747,41.966201582951605,-73.9703677537762,34625.0,240
45748,41.97907080739792,-73.96820982130224,43972.0,283
40348,41.97681501278,-74.20704335167315,69061.0,578
40648,41.97627861514049,-74.19442095884487,71041.0,358
50252,42.03237404556764,-73.76598017639309,44220.0,292
50551,42.019222186590135,-73.75267281685117,97816.0,440
50552,42.028656413492506,-73.75624367021653,15794.0,298
49645,41.93866353780536,-73.79561677782293,175496.0,1085
49646,41.95340815503982,-73.79259402952317,145235.0,948
47229,41.72854912261822,-73.9028150100145,87005.0,634
43946,41.95156145292105,-74.04870685076531,45600.0,292
44246,41.949847516739865,-74.03530727013577,14576.0,207
47554,42.05595657580187,-73.88625335237626,33267.0,356
47555,42.07199684747388,-73.88983923239064,10926.0,308
42130,41.74213702210288,-74.12848744711143,158350.0,1257
42430,41.74281540048323,-74.11287384083643,180655.0,1159
44547,41.966018968356735,-74.01693783967757,11538.0,102
33144,41.92260461577328,-74.53073112207186,13003.0,111
33145,41.936441402065704,-74.52731661769032,7213.0,62
33445,41.94036790860434,-74.51525709237437,9809.0,62
47226,41.687760364242166,-73.8992874447732,42483.0,262
47227,41.70143420203163,-73.90033115033562,93421.0,701
42151,42.022742515659864,-74.12904253709527,26405.0,207
42152,42.033560695702604,-74.12494743949854,45027.0,375
42764,42.195832523194504,-74.10006104954178,33495.0,197
43064,42.195024964390306,-74.08694964080986,41806.0,198
40945,41.94272464119514,-74.17957076000401,100745.0,924
34655,42.07227999868505,-74.45855316090527,18404.0,123
40670,42.27396734226372,-74.1918557909994,62685.0,203
40671,42.28934226107231,-74.19360333002253,48364.0,59
45456,42.084162725429614,-73.97718527323545,13559.0,111
45756,42.08415315808517,-73.9682644969469,10612.0,113
46956,42.08582846929175,-73.91135801879561,138155.0,873
46345,41.93454716345024,-73.93465459348545,41568.0,987
47546,41.95195274568025,-73.88464212077362,204854.0,1219
47846,41.950943053770416,-73.87340087121206,134838.0,1078
39754,42.06574591655266,-74.23695907521393,47527.0,449
39755,42.06895901309282,-74.23082821214994,46033.0,478
40055,42.07246281340458,-74.22179640470343,127606.0,507
40354,42.06634781664208,-74.20212617846549,12877.0,316
40355,42.07275270280266,-74.20790862624227,81921.0,507
40654,42.06603209718778,-74.19777218562801,22829.0,316
34654,42.06060139230109,-74.45777871326489,22224.0,121
34953,42.04709791484541,-74.44800833289882,25779.0,117
34954,42.0562220651173,-74.45476659356078,2345.0,117
35252,42.03611671484974,-74.43517425534542,22795.0,115
35253,42.040796854624254,-74.44112387177263,2076.0,114
35552,42.032940867049255,-74.42099262444597,16379.0,112
35850,42.00980400185038,-74.41249618549878,4972.0,112
35851,42.02021623666752,-74.40906293254346,40979.0,112
35852,42.02810176155192,-74.4088104132867,16573.0,112
39146,41.95352790820376,-74.26120605875614,84827.0,494
39444,41.92648654156972,-74.24625963340685,91598.0,778
39445,41.93972352593635,-74.24361439393772,79279.0,504
39446,41.94960276383833,-74.24652733026697,73423.0,497
39744,41.92737136313795,-74.23741666546721,100510.0,846
39745,41.93503717454733,-74.2320430035893,59149.0,669
42439,41.854415587055406,-74.11217372761155,92657.0,834
42739,41.85745982310223,-74.10129984957676,127715.0,957
32838,41.84624727668933,-74.54152251644841,54297.0,232
33138,41.85035768467935,-74.52856052089126,58235.0,289
33139,41.853086483135975,-74.52737789999084,10893.0,253
33438,41.84770007552846,-74.5164039424867,51901.0,289
33439,41.85809801774012,-74.51181435441416,39622.0,401
33739,41.861898424735294,-74.50472231117993,67442.0,405
34039,41.865442701881214,-74.49120900736823,21050.0,258
34040,41.869908610470276,-74.48443787043071,26771.0,257
34340,41.87649780494916,-74.47954780705889,22893.0,257
34341,41.884042392084574,-74.4739265093285,36233.0,259
34641,41.88912696498064,-74.46339244936277,55161.0,355
34642,41.89966432321481,-74.46162732514347,63985.0,325
40628,41.713866126974075,-74.1973853504962,60751.0,591
40629,41.726993160392354,-74.19214557367053,217122.0,981
40932,41.765239287947395,-74.17944510587105,110183.0,451
40933,41.77976394659634,-74.18041021436481,43042.0,845
41233,41.780841880136386,-74.16886886583735,77740.0,467
39427,41.70478480623556,-74.2415698509623,3897.0,67
39727,41.70501941513945,-74.23877750271224,6526.0,66
39422,41.63799162985894,-74.2494087835528,65950.0,571
47841,41.88795372396852,-73.8694252596495,67330.0,592
47842,41.8968861582087,-73.87134917688837,118295.0,596
48141,41.88463913202517,-73.85944879213807,68290.0,508
40028,41.70848311337522,-74.22641883388101,11334.0,64
38223,41.644506236370624,-74.29962850153348,24649.0,225
38523,41.64335681531376,-74.28975776993545,17050.0,305
38524,41.65745743413198,-74.2855255432004,31009.0,286
38824,41.65806093103316,-74.27303664190521,112325.0,527
39124,41.6593730196773,-74.25771186240381,18595.0,411
47246,41.95636322504151,-73.8987563528257,163093.0,1298
47547,41.9638259827897,-73.8858566125608,23852.0,212
48147,41.96750870824918,-73.85697691816559,141433.0,802
48148,41.97842600379446,-73.85755878674578,74768.0,713
48149,41.99405477130272,-73.85994825501433,85712.0,609
48448,41.980891233498646,-73.84994716458556,57259.0,589
48449,41.99273806088434,-73.84662791447963,108435.0,786
48749,41.99554678835922,-73.8322715022371,73663.0,679
40022,41.63218598197893,-74.22147196276076,144165.0,519
40023,41.64098308169169,-74.21569668060158,32477.0,439
40322,41.62687776433237,-74.20812740281391,51778.0,358
40323,41.64741081469364,-74.21032028462209,118208.0,788
40324,41.65691664807427,-74.20786068846155,81164.0,766
40325,41.66788959331464,-74.20175283838869,18159.0,318
40625,41.674570806332,-74.19710745504811,43304.0,335
37632,41.764119900882406,-74.32723079174181,78189.0,448
37932,41.767135486920374,-74.31397034321122,76883.0,514
38232,41.766894720733696,-74.30023733902448,87963.0,621
41559,42.13154421156795,-74.15256827476101,1046.0,1
41560,42.13447043885871,-74.1578962418478,368.0,2
41859,42.12983999334164,-74.13830993625172,1622.0,2
41860,42.13608500282825,-74.13432580404044,495.0,2
42159,42.13010059011627,-74.1330694370931,860.0,2
42160,42.14513258228874,-74.12560213876759,2840.0,31
42161,42.15604844055358,-74.12465539774085,19256.0,326
39724,41.65568938147504,-74.2323371969923,72281.0,836
40024,41.65804467334177,-74.22279330250747,183178.0,1038
43336,41.82030715243986,-74.07771547674949,244121.0,1952
34033,41.777785326265445,-74.48793939948258,8890.0,40
34034,41.78922973180693,-74.4846990059406,808.0,7
34333,41.779633209921236,-74.47519445657376,6602.0,30
34334,41.79604902534631,-74.47449515051308,3898.0,21
34633,41.77906907785183,-74.46261553596298,2700.0,27
34634,41.79257398482289,-74.46194534434608,7340.0,30
34934,41.79316712028653,-74.45104124156855,8237.0,34
40948,41.981963441044634,-74.18060804350763,65570.0,328
41248,41.98576798269305,-74.1726964583643,9684.0,152
41249,41.99262580156306,-74.16763750793733,101596.0,493
41549,41.99595743631367,-74.15408582035845,66022.0,305
41849,41.9997745361574,-74.14618520612999,5465.0,154
39434,41.79237044019741,-74.24718743556313,40933.0,225
39435,41.80698620496002,-74.2492409624734,47782.0,189
39733,41.78225212849416,-74.23358745778006,67828.0,580
39734,41.78945627631931,-74.23321643832823,44171.0,325
40033,41.78192344463777,-74.22268903083713,88228.0,535
40044,41.926161912020184,-74.21599878224,85315.0,620
40645,41.93936377477322,-74.19557548476784,11246.0,274
37031,41.751074277552455,-74.35307734610775,47493.0,467
37033,41.7833211520175,-74.35548315602547,22156.0,162
37947,41.96256899065809,-74.30856512505117,11732.0,371
37948,41.975384148728814,-74.31640135857235,3068.0,10
45740,41.87369783689942,-73.97021382966048,1561.0,51
30745,41.9407718180067,-74.63189444062976,3271.0,12
31045,41.94045977004833,-74.62209352367154,3933.0,30
39762,42.168167345355194,-74.23428691759568,915.0,2
39763,42.17499156573076,-74.23656385575961,1033.0,2
40062,42.168014462641516,-74.2239465705661,530.0,1
40361,42.154197557524355,-74.20631741627976,53287.0,273
40362,42.16416687004129,-74.20169797400717,33436.0,273
40662,42.17040222891044,-74.19979079451132,35655.0,271
40663,42.18119619125887,-74.19628228657113,64145.0,273
38825,41.66935416592249,-74.26961231725589,22798.0,434
39424,41.658137656482694,-74.24603231499052,39752.0,447
39425,41.670865847292546,-74.24728755258214,100648.0,633
39725,41.669608192415446,-74.23504225211914,41624.0,461
39726,41.68546834102383,-74.23463119752563,61674.0,385
45152,42.03689227464592,-73.9904934507221,14333.0,161
45153,42.04553672011227,-73.99311568317104,28142.0,150
45154,42.0605375529502,-73.98916359733576,21507.0,139
45155,42.07410128323261,-73.98900566914261,27303.0,183
45452,42.03614448746774,-73.97970728453414,4261.0,60
45455,42.07493534098339,-73.9778662553254,7098.0,50
32530,41.739670651821996,-74.55418218385603,4336.0,19
32830,41.74233257043029,-74.54100744915662,2905.0,24
32831,41.74973546140279,-74.54320328676745,7542.0,37
44563,42.17836217534342,-74.02092054209183,74114.0,435
44564,42.190726454471,-74.01641434495313,25531.0,230
44864,42.19682942017846,-74.00751164528045,42367.0,248
44865,42.2027592305753,-74.00241146723228,22806.0,249
44867,42.235228660572346,-74.00803235894512,19603.0,92
45165,42.20867543650245,-73.99585360726458,44545.0,241
45166,42.2199913839861,-73.99149287129617,63420.0,355
45167,42.23381370741661,-73.9933274710247,49632.0,304
38233,41.77704581023977,-74.30090548406459,66857.0,406
38533,41.77695615507071,-74.28859907545161,49865.0,315
38833,41.778438676827456,-74.2742965738533,34666.0,296
39133,41.77901520322462,-74.26130877285526,31601.0,240
39433,41.77814196187549,-74.24676857687744,51240.0,335
41264,42.191453484370655,-74.16678310104965,56112.0,439
41563,42.18145501747214,-74.15025346076295,66506.0,366
41863,42.17987115087566,-74.14417620430187,37914.0,340
46033,41.783475994878806,-73.95881666933336,3300.0,78
43345,41.937268672643,-74.07218065817275,23621.0,216
44262,42.170591703076944,-74.03342892892314,1300.0,16
44562,42.1675484249629,-74.02118480534624,107684.0,457
44863,42.17990160600364,-74.00769292750913,10960.0,80
30154,42.066058760000004,-74.65572118833333,60.0,1
30155,42.07961083207439,-74.65817297440813,1774.0,36
30454,42.06591680878047,-74.64818238487803,205.0,1
30455,42.07800336406305,-74.64993985667573,5902.0,37
40025,41.67128901377436,-74.2190447855386,119468.0,804
40026,41.68415673949896,-74.21761291437782,22674.0,928
40626,41.68514553319952,-74.193214478249,85417.0,588
37955,42.07892418892973,-74.31180597616606,18780.0,236
42733,41.77424094485434,-74.09828285265726,51801.0,800
50841,41.8853802580171,-73.73989576357275,21978.0,159
51141,41.886356842468146,-73.72907253996678,12633.0,86
43943,41.91395339680582,-74.04905372490394,32027.0,414
29245,41.94292663288096,-74.70300339419353,5821.0,16
29246,41.95025591806788,-74.70289449122811,4389.0,17
39449,41.998969506173424,-74.24716198555126,16652.0,81
39749,41.99370795984478,-74.23493771931831,29894.0,115
42438,41.84759464495425,-74.11463824536432,57058.0,231
43669,42.25902577083211,-74.05536279216034,10179.0,57
43670,42.27416470836006,-74.05595481716362,10598.0,54
43671,42.28962315834304,-74.05534992658328,22390.0,253
43969,42.26206378474043,-74.04885239036724,21593.0,75
43970,42.276746266803535,-74.04379498311668,17538.0,225
43971,42.284532074065076,-74.04881281448733,25857.0,255
44270,42.27088360357813,-74.03311560069285,34208.0,290
45126,41.68554282966131,-73.99584109722592,22676.0,454
45127,41.694470878325745,-73.99323378296961,37210.0,397
